BP40_BPPHE, 2.115679
CLPB_ECOL6, 14.496634
CYSK_YEAST, 5.654366
ECM14_LEPMJ, 6.426851
EFTS_HAHCH, 3.520725
EMC4_HUMAN, 2.243926
EVI1B_XENLA, 18.073140
FDFT_USTMA, 6.033118
FTSH3_ORYSJ, 17.309256
GCSH_BORA1, 2.027194
GLGC_BURP8, 5.858521
H6_ONCMY, 1.807439
HTPX_BURP0, 4.087979
HTPX_SERP5, 4.156517
KCD15_HUMAN, 4.056161
KDUI_YERE8, 3.291546
LEXA_RHORT, 3.420556
META_SYNP6, 3.804242
MNME_PSYIN, 7.275718
MSCL_HAEDU, 2.288058
MT2H_BOVIN, 1.885328
MURD_CUPMC, 6.824558
NTPA_BRASB, 2.796305
OPSV_ORYLA, 5.401190
P10_ASFWA, 1.656207
PIMT_SHIB3, 3.016862
PRGJ_SALTY, 1.666565
PROF1_STRPU, 1.969049
PUR9_CLOBL, 5.486369
PYRK_METAC, 4.183420
QUEA_BACMF, 4.328851
RBL_PINPS, 2.028669
RIMO_BDEBA, 5.576714
RM11_RECAM, 2.027904
RMLB_MYCTO, 6.384867
RS14_ACICJ, 1.813055
RS18_METPP, 1.659274
RS3_AGRRK, 3.318202
RS5_ANAMM, 2.361364
SMAG1_RAT, 6.495939
SPEH_BACCN, 2.106788
SYC_BURCC, 7.101279
SYE1_BRUSU, 5.587208
TLX3_HUMAN, 4.827336
TRG_CUPNH, 4.114463
XYLG_YERPA, 30.485158
XYNA_THEMA, 11.432945
Y5318_PSEAB, 4.064778
YAEH_SALTY, 1.947194
YO13_BPHC1, 2.150199
