BP40_BPPHE, 0.508717
CLPB_ECOL6, 3.274344
CYSK_YEAST, 1.317713
ECM14_LEPMJ, 1.449728
EFTS_HAHCH, 0.815688
EMC4_HUMAN, 0.526820
EVI1B_XENLA, 4.039887
FDFT_USTMA, 1.361916
FTSH3_ORYSJ, 3.864250
GCSH_BORA1, 0.505138
GLGC_BURP8, 1.357094
H6_ONCMY, 0.432481
HTPX_BURP0, 0.951039
HTPX_SERP5, 0.971473
KCD15_HUMAN, 0.925143
KDUI_YERE8, 0.772975
LEXA_RHORT, 0.798865
META_SYNP6, 0.876988
MNME_PSYIN, 1.670110
MSCL_HAEDU, 0.546274
MT2H_BOVIN, 0.450775
MURD_CUPMC, 1.573187
NTPA_BRASB, 0.666165
OPSV_ORYLA, 1.284065
P10_ASFWA, 0.396700
PIMT_SHIB3, 0.733900
PRGJ_SALTY, 0.402337
PROF1_STRPU, 0.469067
PUR9_CLOBL, 1.252591
PYRK_METAC, 0.993417
QUEA_BACMF, 0.994091
RBL_PINPS, 0.630129
RIMO_BDEBA, 1.292550
RM11_RECAM, 0.494134
RMLB_MYCTO, 1.523232
RS14_ACICJ, 0.456359
RS18_METPP, 0.418478
RS3_AGRRK, 0.783038
RS5_ANAMM, 0.570783
SMAG1_RAT, 1.498808
SPEH_BACCN, 0.510424
SYC_BURCC, 1.631758
SYE1_BRUSU, 1.285824
TLX3_HUMAN, 1.125197
TRG_CUPNH, 0.987898
XYLG_YERPA, 7.338431
XYNA_THEMA, 2.530781
Y5318_PSEAB, 0.940963
YAEH_SALTY, 0.463793
YO13_BPHC1, 0.509955
