BP40_BPPHE, 0.332559
CLPB_ECOL6, 2.035580
CYSK_YEAST, 0.872308
ECM14_LEPMJ, 0.913751
EFTS_HAHCH, 0.529769
EMC4_HUMAN, 0.336414
EVI1B_XENLA, 2.506042
FDFT_USTMA, 0.844624
FTSH3_ORYSJ, 2.421471
GCSH_BORA1, 0.334379
GLGC_BURP8, 0.878529
H6_ONCMY, 0.285097
HTPX_BURP0, 0.606703
HTPX_SERP5, 0.619698
KCD15_HUMAN, 0.590595
KDUI_YERE8, 0.480937
LEXA_RHORT, 0.518774
META_SYNP6, 0.552216
MNME_PSYIN, 1.086736
MSCL_HAEDU, 0.372798
MT2H_BOVIN, 0.289209
MURD_CUPMC, 1.027096
NTPA_BRASB, 0.440356
OPSV_ORYLA, 0.852353
P10_ASFWA, 0.255665
PIMT_SHIB3, 0.482063
PRGJ_SALTY, 0.261958
PROF1_STRPU, 0.303405
PUR9_CLOBL, 0.807419
PYRK_METAC, 0.650044
QUEA_BACMF, 0.645140
RBL_PINPS, 0.500074
RIMO_BDEBA, 0.846456
RM11_RECAM, 0.345907
RMLB_MYCTO, 1.060083
RS14_ACICJ, 0.309366
RS18_METPP, 0.291694
RS3_AGRRK, 0.513828
RS5_ANAMM, 0.376258
SMAG1_RAT, 0.940381
SPEH_BACCN, 0.333858
SYC_BURCC, 1.047097
SYE1_BRUSU, 0.832311
TLX3_HUMAN, 0.742017
TRG_CUPNH, 0.652589
XYLG_YERPA, 5.021453
XYNA_THEMA, 1.558419
Y5318_PSEAB, 0.594815
YAEH_SALTY, 0.299318
YO13_BPHC1, 0.327612
