BP40_BPPHE, 5.484978
CLPB_ECOL6, 37.830480
CYSK_YEAST, 14.837673
ECM14_LEPMJ, 16.864176
EFTS_HAHCH, 9.335281
EMC4_HUMAN, 5.830359
EVI1B_XENLA, 46.648620
FDFT_USTMA, 15.779862
FTSH3_ORYSJ, 44.023440
GCSH_BORA1, 5.230979
GLGC_BURP8, 15.284731
H6_ONCMY, 4.734650
HTPX_BURP0, 10.662196
HTPX_SERP5, 10.931459
KCD15_HUMAN, 10.606015
KDUI_YERE8, 8.679816
LEXA_RHORT, 8.897226
META_SYNP6, 10.001699
MNME_PSYIN, 18.588868
MSCL_HAEDU, 5.920011
MT2H_BOVIN, 4.965951
MURD_CUPMC, 17.677108
NTPA_BRASB, 7.202748
OPSV_ORYLA, 14.130946
P10_ASFWA, 4.364148
PIMT_SHIB3, 7.756983
PRGJ_SALTY, 4.340453
PROF1_STRPU, 5.110352
PUR9_CLOBL, 14.306549
PYRK_METAC, 10.794498
QUEA_BACMF, 11.439305
RBL_PINPS, 5.248072
RIMO_BDEBA, 14.440353
RM11_RECAM, 5.236111
RMLB_MYCTO, 16.562639
RS14_ACICJ, 4.679882
RS18_METPP, 4.315466
RS3_AGRRK, 8.705889
RS5_ANAMM, 6.097186
SMAG1_RAT, 16.910772
SPEH_BACCN, 5.497115
SYC_BURCC, 18.271526
SYE1_BRUSU, 14.367260
TLX3_HUMAN, 12.592740
TRG_CUPNH, 10.678185
XYLG_YERPA, 76.146984
XYNA_THEMA, 29.418276
Y5318_PSEAB, 10.560417
YAEH_SALTY, 5.072042
YO13_BPHC1, 5.576846
