BP40_BPPHE, 0.744715
CLPB_ECOL6, 4.917511
CYSK_YEAST, 1.942225
ECM14_LEPMJ, 2.177829
EFTS_HAHCH, 1.214178
EMC4_HUMAN, 0.777913
EVI1B_XENLA, 6.069608
FDFT_USTMA, 2.040427
FTSH3_ORYSJ, 5.814809
GCSH_BORA1, 0.724320
GLGC_BURP8, 2.000646
H6_ONCMY, 0.628244
HTPX_BURP0, 1.398897
HTPX_SERP5, 1.429866
KCD15_HUMAN, 1.382796
KDUI_YERE8, 1.132660
LEXA_RHORT, 1.179528
META_SYNP6, 1.302010
MNME_PSYIN, 2.485067
MSCL_HAEDU, 0.805215
MT2H_BOVIN, 0.655366
MURD_CUPMC, 2.339387
NTPA_BRASB, 0.973861
OPSV_ORYLA, 1.881887
P10_ASFWA, 0.576634
PIMT_SHIB3, 1.059512
PRGJ_SALTY, 0.586473
PROF1_STRPU, 0.689310
PUR9_CLOBL, 1.873620
PYRK_METAC, 1.441595
QUEA_BACMF, 1.488956
RBL_PINPS, 0.779863
RIMO_BDEBA, 1.911287
RM11_RECAM, 0.717145
RMLB_MYCTO, 2.218849
RS14_ACICJ, 0.653107
RS18_METPP, 0.596296
RS3_AGRRK, 1.151613
RS5_ANAMM, 0.834873
SMAG1_RAT, 2.217082
SPEH_BACCN, 0.745287
SYC_BURCC, 2.419531
SYE1_BRUSU, 1.907142
TLX3_HUMAN, 1.656617
TRG_CUPNH, 1.425719
XYLG_YERPA, 10.775231
XYNA_THEMA, 3.804518
Y5318_PSEAB, 1.389878
YAEH_SALTY, 0.683242
YO13_BPHC1, 0.747812
