BP40_BPPHE, 8.430612
CLPB_ECOL6, 57.793656
CYSK_YEAST, 22.575812
ECM14_LEPMJ, 25.798230
EFTS_HAHCH, 14.113265
EMC4_HUMAN, 8.997535
EVI1B_XENLA, 70.902928
FDFT_USTMA, 24.210752
FTSH3_ORYSJ, 67.152512
GCSH_BORA1, 7.968529
GLGC_BURP8, 23.306078
H6_ONCMY, 7.278380
HTPX_BURP0, 16.322219
HTPX_SERP5, 16.716559
KCD15_HUMAN, 16.274519
KDUI_YERE8, 13.359316
LEXA_RHORT, 13.669892
META_SYNP6, 15.377692
MNME_PSYIN, 28.370736
MSCL_HAEDU, 9.067311
MT2H_BOVIN, 7.627841
MURD_CUPMC, 26.945476
NTPA_BRASB, 11.029287
OPSV_ORYLA, 21.645816
P10_ASFWA, 6.672960
PIMT_SHIB3, 11.880056
PRGJ_SALTY, 6.681529
PROF1_STRPU, 7.853222
PUR9_CLOBL, 21.957194
PYRK_METAC, 16.579905
QUEA_BACMF, 17.509928
RBL_PINPS, 7.978623
RIMO_BDEBA, 21.950234
RM11_RECAM, 7.995517
RMLB_MYCTO, 25.168282
RS14_ACICJ, 7.151064
RS18_METPP, 6.556932
RS3_AGRRK, 13.315995
RS5_ANAMM, 9.323961
SMAG1_RAT, 25.874502
SPEH_BACCN, 8.364713
SYC_BURCC, 27.870712
SYE1_BRUSU, 21.908720
TLX3_HUMAN, 19.222618
TRG_CUPNH, 16.263986
XYLG_YERPA, 115.566080
XYNA_THEMA, 44.838068
Y5318_PSEAB, 16.204283
YAEH_SALTY, 7.751935
YO13_BPHC1, 8.557591
