BP40_BPPHE, 0.464116
CLPB_ECOL6, 2.977784
CYSK_YEAST, 1.220074
ECM14_LEPMJ, 1.320052
EFTS_HAHCH, 0.741689
EMC4_HUMAN, 0.483933
EVI1B_XENLA, 3.680374
FDFT_USTMA, 1.233811
FTSH3_ORYSJ, 3.496621
GCSH_BORA1, 0.459849
GLGC_BURP8, 1.238997
H6_ONCMY, 0.391591
HTPX_BURP0, 0.867579
HTPX_SERP5, 0.881333
KCD15_HUMAN, 0.850388
KDUI_YERE8, 0.693720
LEXA_RHORT, 0.739350
META_SYNP6, 0.795222
MNME_PSYIN, 1.526109
MSCL_HAEDU, 0.501531
MT2H_BOVIN, 0.411528
MURD_CUPMC, 1.435257
NTPA_BRASB, 0.607175
OPSV_ORYLA, 1.173304
P10_ASFWA, 0.360159
PIMT_SHIB3, 0.668691
PRGJ_SALTY, 0.367524
PROF1_STRPU, 0.426631
PUR9_CLOBL, 1.134608
PYRK_METAC, 0.905551
QUEA_BACMF, 0.900662
RBL_PINPS, 0.601490
RIMO_BDEBA, 1.171594
RM11_RECAM, 0.451418
RMLB_MYCTO, 1.405871
RS14_ACICJ, 0.420313
RS18_METPP, 0.383845
RS3_AGRRK, 0.718453
RS5_ANAMM, 0.522834
SMAG1_RAT, 1.375056
SPEH_BACCN, 0.465435
SYC_BURCC, 1.473044
SYE1_BRUSU, 1.179457
TLX3_HUMAN, 1.031270
TRG_CUPNH, 0.898074
XYLG_YERPA, 6.709980
XYNA_THEMA, 2.290917
Y5318_PSEAB, 0.862805
YAEH_SALTY, 0.423202
YO13_BPHC1, 0.464306
