BP40_BPPHE, 0.642423
CLPB_ECOL6, 4.201414
CYSK_YEAST, 1.672954
ECM14_LEPMJ, 1.868797
EFTS_HAHCH, 1.040871
EMC4_HUMAN, 0.666656
EVI1B_XENLA, 5.186076
FDFT_USTMA, 1.738379
FTSH3_ORYSJ, 4.954039
GCSH_BORA1, 0.631464
GLGC_BURP8, 1.712258
H6_ONCMY, 0.553831
HTPX_BURP0, 1.206019
HTPX_SERP5, 1.224849
KCD15_HUMAN, 1.176054
KDUI_YERE8, 0.973473
LEXA_RHORT, 1.018569
META_SYNP6, 1.116326
MNME_PSYIN, 2.120201
MSCL_HAEDU, 0.698259
MT2H_BOVIN, 0.565302
MURD_CUPMC, 2.000866
NTPA_BRASB, 0.841251
OPSV_ORYLA, 1.617290
P10_ASFWA, 0.497443
PIMT_SHIB3, 0.914089
PRGJ_SALTY, 0.506200
PROF1_STRPU, 0.590385
PUR9_CLOBL, 1.608534
PYRK_METAC, 1.237638
QUEA_BACMF, 1.270812
RBL_PINPS, 0.714543
RIMO_BDEBA, 1.636970
RM11_RECAM, 0.624338
RMLB_MYCTO, 1.905603
RS14_ACICJ, 0.555184
RS18_METPP, 0.518248
RS3_AGRRK, 0.996525
RS5_ANAMM, 0.711462
SMAG1_RAT, 1.888373
SPEH_BACCN, 0.640372
SYC_BURCC, 2.069865
SYE1_BRUSU, 1.626428
TLX3_HUMAN, 1.424046
TRG_CUPNH, 1.234860
XYLG_YERPA, 9.273052
XYNA_THEMA, 3.252888
Y5318_PSEAB, 1.192969
YAEH_SALTY, 0.587728
YO13_BPHC1, 0.649878
