BP40_BPPHE, 7.163747
CLPB_ECOL6, 49.086092
CYSK_YEAST, 19.246912
ECM14_LEPMJ, 21.964768
EFTS_HAHCH, 12.091252
EMC4_HUMAN, 7.676383
EVI1B_XENLA, 60.186232
FDFT_USTMA, 20.551552
FTSH3_ORYSJ, 56.996992
GCSH_BORA1, 6.847709
GLGC_BURP8, 19.761082
H6_ONCMY, 6.222981
HTPX_BURP0, 13.811187
HTPX_SERP5, 14.140564
KCD15_HUMAN, 13.815042
KDUI_YERE8, 11.298204
LEXA_RHORT, 11.647248
META_SYNP6, 12.973782
MNME_PSYIN, 24.154072
MSCL_HAEDU, 7.724508
MT2H_BOVIN, 6.512575
MURD_CUPMC, 22.958854
NTPA_BRASB, 9.366670
OPSV_ORYLA, 18.453076
P10_ASFWA, 5.709750
PIMT_SHIB3, 10.077493
PRGJ_SALTY, 5.681250
PROF1_STRPU, 6.710879
PUR9_CLOBL, 18.651464
PYRK_METAC, 14.102195
QUEA_BACMF, 14.868783
RBL_PINPS, 6.838396
RIMO_BDEBA, 18.781132
RM11_RECAM, 6.848086
RMLB_MYCTO, 21.479756
RS14_ACICJ, 6.106523
RS18_METPP, 5.605839
RS3_AGRRK, 11.276208
RS5_ANAMM, 7.950992
SMAG1_RAT, 22.004934
SPEH_BACCN, 7.124036
SYC_BURCC, 23.668040
SYE1_BRUSU, 18.591464
TLX3_HUMAN, 16.397853
TRG_CUPNH, 13.824045
XYLG_YERPA, 98.459904
XYNA_THEMA, 38.104988
Y5318_PSEAB, 13.709346
YAEH_SALTY, 6.632471
YO13_BPHC1, 7.308350
