BP40_BPPHE, 16.550933
CLPB_ECOL6, 109.443080
CYSK_YEAST, 43.020896
ECM14_LEPMJ, 49.382768
EFTS_HAHCH, 27.131296
EMC4_HUMAN, 17.524212
EVI1B_XENLA, 134.548896
FDFT_USTMA, 46.032904
FTSH3_ORYSJ, 128.034384
GCSH_BORA1, 15.198180
GLGC_BURP8, 44.148920
H6_ONCMY, 14.198006
HTPX_BURP0, 31.273264
HTPX_SERP5, 31.536664
KCD15_HUMAN, 31.704236
KDUI_YERE8, 25.826204
LEXA_RHORT, 26.164908
META_SYNP6, 29.890220
MNME_PSYIN, 54.523344
MSCL_HAEDU, 17.573270
MT2H_BOVIN, 15.121995
MURD_CUPMC, 51.364344
NTPA_BRASB, 21.166492
OPSV_ORYLA, 41.740848
P10_ASFWA, 13.164177
PIMT_SHIB3, 22.493072
PRGJ_SALTY, 13.125822
PROF1_STRPU, 15.697820
PUR9_CLOBL, 41.559864
PYRK_METAC, 31.519782
QUEA_BACMF, 33.296362
RBL_PINPS, 15.501259
RIMO_BDEBA, 41.942024
RM11_RECAM, 15.230822
RMLB_MYCTO, 47.658392
RS14_ACICJ, 13.531526
RS18_METPP, 12.545906
RS3_AGRRK, 25.061612
RS5_ANAMM, 17.754632
SMAG1_RAT, 49.652192
SPEH_BACCN, 16.202786
SYC_BURCC, 53.356680
SYE1_BRUSU, 41.731756
TLX3_HUMAN, 37.112076
TRG_CUPNH, 31.216272
XYLG_YERPA, 219.885312
XYNA_THEMA, 85.816256
Y5318_PSEAB, 30.706900
YAEH_SALTY, 15.223095
YO13_BPHC1, 16.626951
