BP40_BPPHE, 4.336981
CLPB_ECOL6, 30.497528
CYSK_YEAST, 11.970394
ECM14_LEPMJ, 13.709540
EFTS_HAHCH, 7.448026
EMC4_HUMAN, 4.696177
EVI1B_XENLA, 38.696884
FDFT_USTMA, 12.768241
FTSH3_ORYSJ, 36.507532
GCSH_BORA1, 4.148980
GLGC_BURP8, 12.309281
H6_ONCMY, 3.742553
HTPX_BURP0, 8.519927
HTPX_SERP5, 8.725582
KCD15_HUMAN, 8.581022
KDUI_YERE8, 6.902688
LEXA_RHORT, 7.105805
META_SYNP6, 7.949267
MNME_PSYIN, 15.232342
MSCL_HAEDU, 4.703695
MT2H_BOVIN, 3.914206
MURD_CUPMC, 14.351580
NTPA_BRASB, 5.761520
OPSV_ORYLA, 11.307435
P10_ASFWA, 3.432880
PIMT_SHIB3, 6.255969
PRGJ_SALTY, 3.421594
PROF1_STRPU, 4.032207
PUR9_CLOBL, 11.557116
PYRK_METAC, 8.752134
QUEA_BACMF, 9.116970
RBL_PINPS, 4.157852
RIMO_BDEBA, 11.678877
RM11_RECAM, 4.153304
RMLB_MYCTO, 13.410855
RS14_ACICJ, 3.702277
RS18_METPP, 3.407186
RS3_AGRRK, 6.870179
RS5_ANAMM, 4.858959
SMAG1_RAT, 13.582085
SPEH_BACCN, 4.338192
SYC_BURCC, 14.920555
SYE1_BRUSU, 11.668349
TLX3_HUMAN, 10.135560
TRG_CUPNH, 8.563602
XYLG_YERPA, 63.080536
XYNA_THEMA, 23.756522
Y5318_PSEAB, 8.449245
YAEH_SALTY, 3.997820
YO13_BPHC1, 4.408937
