BP40_BPPHE, 25.981680
CLPB_ECOL6, 165.147856
CYSK_YEAST, 64.954164
ECM14_LEPMJ, 74.728744
EFTS_HAHCH, 40.455880
EMC4_HUMAN, 27.258584
EVI1B_XENLA, 205.667392
FDFT_USTMA, 71.016608
FTSH3_ORYSJ, 194.998592
GCSH_BORA1, 22.813968
GLGC_BURP8, 66.541232
H6_ONCMY, 21.949942
HTPX_BURP0, 47.411016
HTPX_SERP5, 47.783312
KCD15_HUMAN, 48.584256
KDUI_YERE8, 39.471872
LEXA_RHORT, 39.375816
META_SYNP6, 46.182840
MNME_PSYIN, 82.011848
MSCL_HAEDU, 26.291960
MT2H_BOVIN, 23.282484
MURD_CUPMC, 78.572856
NTPA_BRASB, 31.477732
OPSV_ORYLA, 64.627760
P10_ASFWA, 20.509404
PIMT_SHIB3, 33.951716
PRGJ_SALTY, 20.128468
PROF1_STRPU, 23.808796
PUR9_CLOBL, 61.982452
PYRK_METAC, 47.870268
QUEA_BACMF, 50.089108
RBL_PINPS, 23.672092
RIMO_BDEBA, 63.135764
RM11_RECAM, 22.941092
RMLB_MYCTO, 73.251168
RS14_ACICJ, 20.497248
RS18_METPP, 18.899076
RS3_AGRRK, 37.403008
RS5_ANAMM, 26.765500
SMAG1_RAT, 76.590272
SPEH_BACCN, 24.603522
SYC_BURCC, 80.518992
SYE1_BRUSU, 62.698404
TLX3_HUMAN, 57.816792
TRG_CUPNH, 48.297824
XYLG_YERPA, 333.631680
XYNA_THEMA, 130.765088
Y5318_PSEAB, 46.621496
YAEH_SALTY, 23.250848
YO13_BPHC1, 25.792070
