BP40_BPPHE, 10.134095
CLPB_ECOL6, 68.994984
CYSK_YEAST, 26.904992
ECM14_LEPMJ, 30.903592
EFTS_HAHCH, 16.992138
EMC4_HUMAN, 10.887663
EVI1B_XENLA, 84.681904
FDFT_USTMA, 28.997050
FTSH3_ORYSJ, 79.970616
GCSH_BORA1, 9.554368
GLGC_BURP8, 27.702678
H6_ONCMY, 8.777718
HTPX_BURP0, 19.597322
HTPX_SERP5, 19.895680
KCD15_HUMAN, 19.592916
KDUI_YERE8, 15.979386
LEXA_RHORT, 16.527153
META_SYNP6, 18.491708
MNME_PSYIN, 33.791112
MSCL_HAEDU, 10.946187
MT2H_BOVIN, 9.200792
MURD_CUPMC, 32.135798
NTPA_BRASB, 13.290847
OPSV_ORYLA, 25.895468
P10_ASFWA, 8.023887
PIMT_SHIB3, 14.213783
PRGJ_SALTY, 8.046387
PROF1_STRPU, 9.489642
PUR9_CLOBL, 26.093380
PYRK_METAC, 19.675956
QUEA_BACMF, 20.852996
RBL_PINPS, 9.580338
RIMO_BDEBA, 26.300828
RM11_RECAM, 9.577666
RMLB_MYCTO, 30.050704
RS14_ACICJ, 8.516088
RS18_METPP, 7.866501
RS3_AGRRK, 15.726133
RS5_ANAMM, 11.083803
SMAG1_RAT, 30.904784
SPEH_BACCN, 10.091566
SYC_BURCC, 33.310048
SYE1_BRUSU, 26.094032
TLX3_HUMAN, 23.115070
TRG_CUPNH, 19.365680
XYLG_YERPA, 137.620480
XYNA_THEMA, 53.474268
Y5318_PSEAB, 19.360408
YAEH_SALTY, 9.362199
YO13_BPHC1, 10.263543
