BP40_BPPHE, 1.430015
CLPB_ECOL6, 9.808439
CYSK_YEAST, 3.811333
ECM14_LEPMJ, 4.315108
EFTS_HAHCH, 2.386260
EMC4_HUMAN, 1.520391
EVI1B_XENLA, 12.283030
FDFT_USTMA, 4.079260
FTSH3_ORYSJ, 11.848687
GCSH_BORA1, 1.388751
GLGC_BURP8, 3.960006
H6_ONCMY, 1.225657
HTPX_BURP0, 2.772302
HTPX_SERP5, 2.819772
KCD15_HUMAN, 2.748311
KDUI_YERE8, 2.224403
LEXA_RHORT, 2.317444
META_SYNP6, 2.559343
MNME_PSYIN, 4.954339
MSCL_HAEDU, 1.562509
MT2H_BOVIN, 1.277674
MURD_CUPMC, 4.616116
NTPA_BRASB, 1.905588
OPSV_ORYLA, 3.695364
P10_ASFWA, 1.122561
PIMT_SHIB3, 2.060022
PRGJ_SALTY, 1.131175
PROF1_STRPU, 1.338681
PUR9_CLOBL, 3.703791
PYRK_METAC, 2.833591
QUEA_BACMF, 2.920664
RBL_PINPS, 1.396819
RIMO_BDEBA, 3.762822
RM11_RECAM, 1.381223
RMLB_MYCTO, 4.315333
RS14_ACICJ, 1.238953
RS18_METPP, 1.133690
RS3_AGRRK, 2.250838
RS5_ANAMM, 1.606138
SMAG1_RAT, 4.373414
SPEH_BACCN, 1.427785
SYC_BURCC, 4.799259
SYE1_BRUSU, 3.765040
TLX3_HUMAN, 3.256587
TRG_CUPNH, 2.774343
XYLG_YERPA, 21.046220
XYNA_THEMA, 7.632314
Y5318_PSEAB, 2.725890
YAEH_SALTY, 1.330216
YO13_BPHC1, 1.461636
