BP40_BPPHE, 0.883357
CLPB_ECOL6, 5.869699
CYSK_YEAST, 2.310079
ECM14_LEPMJ, 2.592349
EFTS_HAHCH, 1.439825
EMC4_HUMAN, 0.922454
EVI1B_XENLA, 7.235970
FDFT_USTMA, 2.422509
FTSH3_ORYSJ, 7.014030
GCSH_BORA1, 0.844438
GLGC_BURP8, 2.383890
H6_ONCMY, 0.746371
HTPX_BURP0, 1.662348
HTPX_SERP5, 1.706745
KCD15_HUMAN, 1.654741
KDUI_YERE8, 1.354534
LEXA_RHORT, 1.407191
META_SYNP6, 1.549482
MNME_PSYIN, 2.952001
MSCL_HAEDU, 0.946924
MT2H_BOVIN, 0.779370
MURD_CUPMC, 2.781220
NTPA_BRASB, 1.150898
OPSV_ORYLA, 2.220164
P10_ASFWA, 0.687096
PIMT_SHIB3, 1.257750
PRGJ_SALTY, 0.696992
PROF1_STRPU, 0.821667
PUR9_CLOBL, 2.236724
PYRK_METAC, 1.711078
QUEA_BACMF, 1.760645
RBL_PINPS, 0.890998
RIMO_BDEBA, 2.270511
RM11_RECAM, 0.847855
RMLB_MYCTO, 2.625450
RS14_ACICJ, 0.765047
RS18_METPP, 0.704574
RS3_AGRRK, 1.372629
RS5_ANAMM, 0.983260
SMAG1_RAT, 2.628584
SPEH_BACCN, 0.863755
SYC_BURCC, 2.862345
SYE1_BRUSU, 2.250585
TLX3_HUMAN, 1.960870
TRG_CUPNH, 1.685818
XYLG_YERPA, 12.742782
XYNA_THEMA, 4.526354
Y5318_PSEAB, 1.648694
YAEH_SALTY, 0.805352
YO13_BPHC1, 0.891720
