BP40_BPPHE, 0.428411
CLPB_ECOL6, 2.716905
CYSK_YEAST, 1.123361
ECM14_LEPMJ, 1.214548
EFTS_HAHCH, 0.674950
EMC4_HUMAN, 0.441374
EVI1B_XENLA, 3.358518
FDFT_USTMA, 1.132268
FTSH3_ORYSJ, 3.220966
GCSH_BORA1, 0.432758
GLGC_BURP8, 1.131247
H6_ONCMY, 0.359624
HTPX_BURP0, 0.802019
HTPX_SERP5, 0.812446
KCD15_HUMAN, 0.780179
KDUI_YERE8, 0.637878
LEXA_RHORT, 0.686063
META_SYNP6, 0.732531
MNME_PSYIN, 1.408370
MSCL_HAEDU, 0.462386
MT2H_BOVIN, 0.375480
MURD_CUPMC, 1.315342
NTPA_BRASB, 0.559426
OPSV_ORYLA, 1.078813
P10_ASFWA, 0.331186
PIMT_SHIB3, 0.619731
PRGJ_SALTY, 0.339078
PROF1_STRPU, 0.392802
PUR9_CLOBL, 1.039294
PYRK_METAC, 0.839182
QUEA_BACMF, 0.843239
RBL_PINPS, 0.563194
RIMO_BDEBA, 1.090584
RM11_RECAM, 0.415235
RMLB_MYCTO, 1.302413
RS14_ACICJ, 0.382500
RS18_METPP, 0.357887
RS3_AGRRK, 0.666783
RS5_ANAMM, 0.480636
SMAG1_RAT, 1.239188
SPEH_BACCN, 0.432752
SYC_BURCC, 1.356902
SYE1_BRUSU, 1.074495
TLX3_HUMAN, 0.938104
TRG_CUPNH, 0.821712
XYLG_YERPA, 6.180661
XYNA_THEMA, 2.092363
Y5318_PSEAB, 0.801113
YAEH_SALTY, 0.390082
YO13_BPHC1, 0.427421
